42;1;3
42;96;6
42;60;2
42;105;8
42;106;8
42;118;8
42;84;7
42;62;7
42;37;5
42;145;6
43;82;8
44;33;2
44;44;7
44;96;6
44;100;8
44;107;6
44;91;8
44;104;6
44;36;5
44;84;8
44;111;6
44;126;8
44;1;3
44;103;6
44;120;6
44;102;6
44;78;2
44;149;6
44;89;8
44;92;6
44;58;7
44;8;2
44;54;7
44;49;2
44;62;7
44;123;8
44;53;7
44;129;8
44;101;8
44;47;2
45;79;2
45;113;6
45;45;7
45;31;2
45;78;2
45;107;6
46;54;2
46;123;6
46;107;6
46;122;6
46;69;7
46;144;8
47;102;6
47;96;8
47;94;8
47;110;8
47;63;7
47;101;8
48;107;8
48;67;2
48;146;6
48;50;2
48;9;2
48;14;2
48;27;7
48;5;2
48;12;2
48;92;8
48;44;2
48;91;8
48;76;7
48;57;2
48;78;7
48;48;7
48;52;2
48;104;6
48;2;5
48;77;7
48;39;7
48;132;6
48;141;8
48;68;2
48;122;6
48;38;7
49;140;8
49;17;3
49;70;7
49;119;8
49;24;2
49;34;7
49;88;8
49;23;2
49;92;6
49;43;2
49;39;2
49;118;8
49;22;2
49;35;7
49;82;6
49;38;7
49;59;2
49;49;7
49;32;2
49;11;5
49;25;3
49;40;2
49;125;6
49;61;2
49;91;6
49;100;8
49;102;6
49;1;5
49;19;7
49;136;6
49;29;5
49;73;7
49;75;2
49;0;5
49;28;7
49;69;7
49;68;2
49;124;6
49;121;8
49;108;8
49;83;2
50;67;2
50;146;6
50;48;7
50;5;5
50;9;7
50;12;7
50;57;2
50;33;2
50;75;2
50;52;2
50;76;2
50;114;8
50;4;5
51;65;7
51;74;7
51;4;7
51;2;3
51;23;7
51;123;8
51;46;7
51;66;7
51;51;2
51;107;8
51;54;7
51;69;8
51;127;6
51;149;8
51;150;8
51;109;6
51;73;7
51;92;6
51;8;7
51;122;8
51;32;2
51;36;2
51;27;7
52;4;3
52;27;5
52;50;2
52;75;2
52;5;3
52;9;7
52;136;8
52;76;2
52;52;7
52;14;7
52;135;8
52;48;5
52;2;3
52;146;6
52;67;2
52;110;6
52;95;8
52;114;8
53;54;7
53;107;8
53;66;7
53;69;2
53;77;7
53;92;6
53;127;8
53;129;8
53;38;7
53;44;2
53;118;6
53;101;6
53;126;6
53;36;2
53;123;6
53;78;7
53;53;7
53;96;8
53;58;7
53;45;7
53;39;7
53;113;8
53;103;8
53;132;6
53;122;8
53;1;3
53;8;2
53;18;2
53;125;6
53;124;6
53;121;8
53;120;8
53;119;6
53;130;6
53;42;2
53;64;7
53;26;2
53;41;2
53;114;8
53;63;7
53;34;2
53;21;7
53;108;6
53;40;5
53;61;2
53;106;8
53;104;8
53;102;6
53;47;5
53;98;6
53;97;6
53;95;8
53;10;3
53;94;6
53;22;7
53;25;2
53;89;7
53;60;5
53;88;8
53;59;7
53;133;6
53;84;7
53;81;7
53;135;8
53;83;7
54;8;2
54;58;7
54;64;7
54;149;8
54;123;6
54;129;8
54;122;6
54;107;6
54;36;2
54;65;7
54;127;8
54;51;2
54;78;7
54;44;2
54;96;8
55;140;8
55;20;2
55;19;2
55;70;2
55;72;7
55;15;7
55;30;7
55;75;7
55;41;7
55;55;2
56;1;5
56;61;2
56;25;2
56;26;2
56;33;7
56;38;7
57;11;5
57;5;5
57;50;3
57;9;5
57;33;7
57;75;7
57;76;2
57;141;8
57;38;7
57;44;2
57;91;8
57;48;7
57;57;2
57;126;8
57;60;2
57;67;2
57;96;6
57;107;6
58;103;6
58;125;8
58;96;6
58;120;6
58;54;2
58;58;7
58;117;6
58;95;6
58;80;2
58;33;2
58;127;6
58;141;6
58;75;2
58;102;6
58;107;6
59;1;5
59;25;5
59;91;8
59;105;8
59;100;8
59;125;4
59;71;7
59;21;2
59;8;7
59;56;2
59;41;7
59;40;7
59;61;7
59;26;7
59;33;2
59;38;2
59;18;7
59;97;8
59;102;6
59;96;7
59;126;6
59;106;8
59;49;7
59;145;8
59;37;2
59;128;6
59;144;8
59;118;4
59;59;7
60;76;2
60;141;6
60;106;8
60;42;2
60;98;8
60;95;6
61;1;2
61;26;3
61;145;8
61;37;2
61;40;7
61;21;7
61;59;7
61;41;7
61;42;2
61;125;8
61;56;7
61;49;7
61;25;3
61;90;6
61;61;7
61;128;6
61;18;7
61;71;7
61;100;8
61;105;8
61;118;8
61;97;8
61;6;3
62;47;2
62;44;2
62;102;6
62;107;6
62;63;2
62;125;8
62;1;3
62;40;7
62;96;6
63;96;6
63;114;8
63;102;6
63;91;6
64;54;7
64;60;2
64;127;4
65;27;2
65;2;3
65;12;7
65;4;3
65;150;8
65;50;7
65;65;2
65;5;3
65;48;7
65;52;2
65;75;7
65;9;2
65;76;7
65;30;7
65;67;7
65;107;6
65;54;7
65;74;2
65;51;2
65;136;6
65;23;3
65;149;8
66;16;2
66;17;2
66;55;2
66;70;2
66;72;2
66;19;7
66;0;3
66;29;7
66;136;6
66;31;7
66;32;7
66;54;7
66;51;2
66;68;7
66;140;6
66;20;7
66;66;2
66;127;8
66;74;2
66;123;1
66;129;4
66;122;1
66;96;6
66;78;2
67;146;6
67;5;5
67;50;2
67;48;7
67;9;2
67;57;2
67;52;2
67;12;7
67;33;2
67;27;2
67;92;8
67;14;7
67;67;7
67;76;7
67;38;7
67;44;7
67;104;8
67;102;8
67;2;5
67;96;7
67;80;2
68;16;3
68;140;6
68;66;2
68;136;8
68;32;2
68;29;2
68;19;7
68;122;4
68;15;7
68;20;7
68;30;2
68;70;2
68;72;2
68;55;7
68;0;2
68;48;7
68;51;2
68;68;7
68;17;2
68;129;1
69;73;7
69;138;8
69;69;7
69;37;2
69;4;5
69;65;2
69;127;1
69;150;6
69;23;7
69;107;6
69;51;2
69;46;7
69;92;8
69;36;2
69;54;7
69;45;7
69;129;6
69;123;4
69;74;7
69;66;2
70;17;3
70;140;8
70;68;7
70;16;7
70;30;2
70;15;7
70;20;2
70;19;2
70;72;2
70;55;7
70;70;2
70;0;3
70;28;7
70;29;7
70;32;2
70;73;7
70;49;2
71;128;1
71;1;3
71;8;3
71;21;2
71;59;2
71;25;7
71;80;2
71;71;2
71;84;7
71;40;3
71;117;4
72;20;7
72;70;2
72;55;2
72;19;7
72;140;6
72;30;7
72;17;2
72;16;2
72;68;7
72;15;2
72;28;7
72;72;2
73;69;7
73;138;6
73;20;7
73;19;7
73;15;2
73;140;6
73;13;5
73;23;2
73;73;7
73;4;3
73;51;2
73;46;2
73;38;7
73;136;8
73;107;4
73;54;2
73;18;7
73;8;3
73;147;6
73;33;7
73;70;7
73;32;7
73;49;2
73;17;2
73;139;6
73;127;1
73;150;8
73;129;6
73;27;7
73;123;8
73;132;4
73;1;3
73;113;6
73;21;2
73;109;1
73;92;4
73;39;7
73;83;7
74;4;3
74;127;1
74;54;2
74;65;2
74;136;6
74;2;3
74;150;8
74;66;7
74;29;2
74;140;6
74;72;7
74;129;6
75;27;2
75;7;3
75;38;2
75;6;5
75;33;2
75;76;7
75;57;7
75;65;2
75;67;7
75;107;4
75;9;2
75;75;7
75;117;4
75;11;5
75;110;1
75;91;6
75;48;7
75;141;8
75;15;3
75;114;6
75;49;7
75;58;7
75;2;5
75;136;6
75;146;6
75;95;1
76;11;5
76;75;7
76;7;7
76;33;2
76;57;7
76;141;8
76;38;2
76;52;7
76;6;5
76;76;2
76;98;1
76;50;7
76;117;6
76;5;5
76;84;2
76;41;2
76;103;4
76;14;3
76;9;2
76;96;1
76;146;8
76;47;2
76;40;2
76;60;2
77;36;3
77;90;6
77;101;4
77;1;5
77;118;1
77;126;8
77;107;4
77;54;2
78;107;6
78;12;7
78;44;7
78;47;2
78;101;7
78;94;7
78;96;4
78;104;1
78;48;2
78;54;2
78;58;7
78;111;8
78;100;6
78;103;1
78;102;8
78;45;7
78;36;3
78;83;2
78;46;2
78;126;4
78;149;8
78;78;2
78;8;3
78;39;7
78;38;2
79;27;2
79;84;2
79;122;1
79;92;8
79;77;2
79;79;7
79;39;7
79;100;6
79;113;8
79;45;7
79;107;6
79;9;3
79;133;1
79;124;6
79;128;1
79;80;7
79;83;2
79;121;1
80;71;7
80;125;6
80;95;4
80;103;1
80;91;1
80;80;7
81;114;4
82;39;2
82;121;4
82;31;7
82;22;7
82;43;2
82;35;7
83;121;4
83;119;1
83;88;1
83;39;2
83;126;1
83;8;2
83;96;2
83;1;5
83;103;1
83;45;2
83;113;4
83;124;4
83;92;4
83;78;7
83;54;2
83;118;1
83;84;2
83;65;7
83;12;2
84;107;4
84;126;1
84;21;7
84;91;4
84;105;8
84;60;2
84;84;2
85;148;8
85;87;7
85;137;8
85;131;1
85;134;8
85;142;8
85;86;1
85;135;8
85;3;5
86;138;4
86;130;1
86;133;4
86;115;4
86;93;4
86;148;6
86;132;6
86;18;2
86;97;1
86;135;8
86;87;7
86;147;6
86;137;6
86;3;3
87;115;8
87;86;4
87;148;6
87;135;6
87;133;6
87;85;2
87;3;3
87;137;6
88;48;7
88;113;1
88;24;2
88;119;4
89;13;7
89;96;1
89;47;7
89;63;7
89;114;1
89;81;2
89;62;2
89;75;2
89;120;4
90;18;2
90;37;7
90;77;2
90;101;4
90;130;8
90;135;6
91;44;7
91;48;2
91;49;2
91;100;1
91;84;4
91;91;7
91;111;4
91;33;2
91;78;7
91;104;4
91;80;1
91;57;2
91;102;4
92;39;7
92;79;7
92;27;2
92;83;4
92;9;7
92;24;7
92;82;2
92;113;4
92;77;7
92;54;7
92;107;1
92;126;1
92;149;4
92;121;4
92;78;7
92;119;1
92;108;1
92;22;7
92;132;4
92;109;1
92;118;1
92;44;2
92;69;2
92;49;2
92;124;1
92;45;2
92;68;2
92;23;7
92;123;1
92;52;7
92;92;4
92;65;7
93;148;4
93;87;7
93;18;2
93;137;1
93;3;2
94;91;2
94;111;4
94;101;1
94;120;4
94;84;7
95;125;4
95;141;1
95;103;4
95;75;7
95;52;7
95;114;4
96;120;4
96;101;1
96;47;3
96;149;1
96;122;4
96;83;7
96;79;2
96;62;7
96;1;2
96;58;2
96;44;2
96;89;1
96;110;1
96;63;7
96;114;4
96;81;2
96;94;2
96;67;7
96;107;4
96;104;4
96;102;1
96;76;7
96;111;1
96;128;1
96;40;2
96;57;2
96;126;4
96;103;4
97;97;4
97;130;1
97;132;4
97;18;7
98;76;1
98;84;7
98;107;7
98;98;7
98;57;7
98;120;1
99;131;6
99;135;4
100;44;5
100;111;1
100;104;4
100;102;2
100;100;1
100;91;2
100;78;2
100;128;1
100;49;5
100;105;1
100;112;1
101;47;2
101;120;1
101;96;4
101;38;3
101;21;7
101;84;4
101;44;7
101;121;1
101;94;4
101;104;4
101;111;4
101;78;7
101;81;2
101;101;1
101;118;1
101;126;4
101;110;4
101;89;7
101;128;1
101;83;4
101;77;7
101;42;7
101;57;7
102;78;7
102;111;4
102;104;4
102;91;7
102;122;4
102;49;2
102;100;1
102;44;7
102;1;7
102;107;1
102;62;2
102;96;4
103;81;1
103;58;2
103;125;4
103;95;1
103;117;1
103;120;4
103;107;1
103;80;7
103;96;1
103;126;4
103;103;4
104;33;2
104;44;3
104;102;4
104;111;4
104;120;4
105;42;3
105;56;2
105;125;1
105;59;2
105;84;2
105;120;4
105;114;1
105;110;4
105;101;1
105;96;1
105;10;2
105;94;1
105;89;7
105;81;1
105;105;4
105;47;2
105;100;1
105;128;1
105;112;1
105;144;1
105;61;2
105;126;1
105;1;7
105;8;2
106;54;3
106;84;2
107;54;7
107;78;2
107;146;1
107;107;4
107;149;1
107;101;1
107;96;4
107;44;2
107;62;7
107;45;2
107;127;1
107;129;4
107;123;1
107;48;7
107;12;7
107;69;2
107;27;7
107;65;7
107;77;1
107;122;1
107;92;1
107;38;7
107;1;2
107;8;2
107;103;4
107;126;1
107;79;2
107;23;2
107;2;2
107;57;7
107;52;2
107;31;2
107;36;4
107;39;7
107;83;4
107;121;1
107;21;2
107;84;2
107;104;4
107;102;1
107;6;7
107;120;1
107;113;1
107;47;7
107;132;4
107;7;7
107;51;2
107;75;7
107;46;7
107;67;2
107;73;1
107;119;4
107;98;4
107;29;7
107;5;7
107;53;1
107;109;4
107;42;2
107;18;7
107;97;4
107;58;7
108;22;2
108;119;4
108;118;4
108;124;4
108;113;1
109;36;4
109;78;4
109;54;7
109;109;1
109;107;1
109;51;5
109;122;4
109;48;7
109;12;7
109;92;2
109;20;7
109;66;7
109;2;2
109;45;5
109;74;7
109;123;4
109;129;4
110;75;4
110;96;1
110;114;4
110;111;1
110;81;7
110;47;1
111;31;3
111;44;7
111;104;1
111;91;4
111;47;2
111;78;2
111;102;1
111;94;2
111;100;1
111;101;1
111;109;1
111;42;7
111;21;1
111;62;7
111;84;7
111;96;1
111;111;4
112;105;4
112;128;1
112;112;4
112;126;4
112;100;4
112;144;4
113;23;7
113;24;7
113;79;1
113;34;3
113;92;4
113;88;7
113;107;4
113;108;4
113;113;4
114;60;7
114;81;1
114;63;2
114;96;2
114;110;4
114;84;4
114;64;2
114;94;1
114;95;1
114;114;1
114;52;4
114;101;4
114;128;1
114;10;2
114;42;7
114;89;7
114;47;2
114;68;1
114;17;2
114;67;1
115;86;2
115;135;4
115;87;2
116;116;1
117;75;4
117;103;4
117;125;4
117;80;1
118;1;2
118;21;2
118;26;7
118;25;7
118;71;4
118;38;5
118;77;7
118;90;1
118;121;7
118;101;4
118;145;4
118;61;2
118;119;1
118;59;1
118;83;4
118;84;4
118;42;5
118;108;1
118;124;4
119;88;4
119;108;4
119;77;1
119;121;4
119;113;1
119;92;1
119;83;7
120;58;1
120;103;1
120;44;2
120;120;4
120;54;1
120;64;4
120;47;2
120;101;4
120;126;4
120;96;1
120;107;4
120;104;1
122;39;3
122;121;4
122;22;7
122;35;2
122;31;2
122;83;1
122;124;1
122;119;4
122;34;5
122;113;4
122;108;1
122;24;7
122;88;4
122;45;1
122;79;1
122;100;4
122;128;1
122;105;4
122;107;4
122;106;4
122;84;1
122;126;4
122;57;4
122;42;7
122;98;4
122;64;4
122;47;7
122;120;4
122;63;4
122;96;1
122;78;1
122;91;4
122;44;1
122;111;4
122;102;1
122;104;1
122;117;1
122;125;4
122;58;7
122;95;1
122;103;1
122;26;2
122;25;7
122;21;5
122;41;7
122;8;7
122;123;1
122;74;1
122;65;1
122;66;1
122;51;1
122;127;4
122;36;2
122;54;2
122;68;1
122;56;4
122;122;1
122;1;7
122;11;7
122;129;1
122;149;4
122;59;1
122;49;7
122;144;1
122;38;2
122;109;1
122;150;4
122;92;4
122;27;2
122;46;7
123;36;3
123;65;1
123;54;4
123;107;4
123;127;4
123;123;1
123;79;4
123;122;1
123;109;1
123;74;1
123;57;4
123;32;5
123;46;7
123;150;4
123;78;1
124;24;7
124;43;4
124;82;4
124;34;7
124;35;7
124;31;2
124;108;1
124;118;1
124;121;4
124;39;3
124;27;2
124;92;4
124;83;4
125;56;4
125;61;1
125;117;1
125;80;4
125;95;1
125;103;4
125;58;1
125;105;4
125;25;2
125;49;4
125;125;4
125;42;4
125;62;1
125;141;1
125;1;7
125;112;4
126;44;2
126;96;1
126;103;7
126;1;7
126;92;4
126;54;7
126;107;1
126;8;2
126;126;4
126;84;4
126;106;1
126;60;1
126;57;4
126;98;4
126;64;4
126;42;2
126;112;4
126;149;1
126;2;7
126;25;2
127;31;7
127;3;2
127;144;4
127;41;7
127;91;4
127;25;5
127;90;1
127;59;2
127;147;4
127;80;4
127;61;4
127;56;1
127;94;4
127;71;4
127;8;2
127;126;4
127;123;1
127;74;1
127;51;4
127;127;4
127;150;1
127;36;2
127;54;1
127;68;4
127;66;4
127;29;7
127;107;1
127;39;1
127;113;1
127;1;2
127;96;1
127;92;4
127;23;5
127;83;4
127;38;5
127;79;4
127;78;4
127;128;4
127;124;1
127;100;4
127;45;1
127;44;1
127;77;4
127;34;1
127;7;3
127;132;1
127;105;1
127;103;1
127;122;4
127;69;4
127;65;4
127;109;4
127;2;2
127;129;4
128;8;2
128;26;7
128;41;7
128;1;2
128;21;5
128;128;4
128;40;7
128;61;4
128;25;7
128;71;4
128;56;1
128;33;2
128;7;7
128;18;5
128;118;4
128;6;7
128;97;4
128;38;5
128;60;4
128;79;1
128;103;1
128;125;1
128;80;1
128;120;4
128;101;1
128;81;1
128;89;1
128;126;1
128;84;1
128;106;4
128;94;4
128;57;2
128;96;2
128;100;1
128;105;4
128;112;1
128;114;1
128;110;4
128;47;4
128;10;2
128;144;4
129;123;1
129;7;7
129;45;7
129;147;4
129;8;5
129;122;4
129;74;1
129;65;1
129;66;1
129;109;4
129;51;2
129;107;4
129;29;7
129;36;4
129;69;1
129;54;1
129;127;1
129;129;1
129;32;2
129;136;1
129;140;4
129;92;2
129;23;2
129;38;4
129;78;1
129;68;1
130;133;1
130;18;7
130;97;2
130;132;1
130;86;1
130;135;1
130;23;3
131;142;4
131;130;4
131;133;4
131;135;4
131;148;1
131;134;4
131;137;4
131;131;4
131;85;1
132;21;3
132;97;7
132;92;1
132;39;3
132;1;7
132;147;1
133;138;4
133;148;1
133;130;4
133;86;4
133;87;4
133;132;4
133;97;7
133;18;3
133;93;1
133;135;4
134;87;4
134;86;4
134;99;2
135;52;7
135;134;4
135;137;1
135;142;1
135;131;1
135;85;1
135;148;4
135;135;2
135;143;1
135;99;2
135;87;1
135;130;1
135;133;4
135;132;1
135;97;7
135;86;1
136;15;3
136;136;1
136;20;5
136;140;1
136;55;4
136;4;7
136;74;4
136;32;1
136;0;7
136;66;1
136;29;5
136;17;5
136;68;4
136;19;5
136;16;3
136;30;5
136;49;2
136;52;7
136;65;1
136;27;3
136;146;4
136;70;4
136;73;4
136;28;4
136;75;1
136;150;4
136;69;4
136;7;7
136;48;2
137;86;1
137;148;4
138;130;4
138;132;1
138;18;5
138;138;1
138;73;4
138;69;4
138;27;3
138;97;1
138;32;2
138;133;1
138;139;1
138;123;4
138;1;5
138;21;5
138;74;4
138;54;4
138;135;1
138;147;1
138;90;1
138;93;4
138;86;1
138;33;3
139;138;4
139;18;2
139;123;4
139;73;4
139;1;2
139;21;7
139;69;1
139;139;4
139;3;2
139;130;4
139;115;4
139;137;4
139;97;1
139;93;4
139;90;1
139;87;4
139;133;1
139;86;4
139;85;4
139;147;1
139;132;4
139;148;1
139;33;3
139;135;1
139;131;4
140;136;4
140;49;1
140;32;5
140;17;3
140;20;3
140;16;7
140;30;5
140;15;5
140;19;3
140;70;1
140;72;1
140;55;2
140;68;4
140;66;4
140;29;1
140;28;3
140;73;1
141;48;1
141;57;1
141;33;5
141;76;4
141;38;5
141;40;5
141;14;5
141;60;7
141;75;4
141;141;4
141;7;2
141;145;1
141;125;1
141;98;1
144;128;1
144;91;4
144;100;2
144;49;4
144;56;1
144;101;2
144;112;4
146;50;4
146;9;2
146;67;4
146;48;4
146;27;3
146;14;1
146;107;4
146;5;1
146;52;1
146;76;4
147;138;4
147;4;7
147;23;2
148;147;1
148;18;7
148;130;1
148;97;1
148;87;4
148;133;4
148;132;4
148;137;1
148;135;1
148;86;4
148;115;1
148;3;7
148;131;1
148;93;4
148;85;4
148;33;1
148;148;1
148;134;1
149;122;7
149;48;2
149;2;2
149;44;1
149;51;1
149;127;4
149;129;1
149;123;1
149;74;4
149;66;4
149;103;1
149;8;7
149;1;2
149;126;4
149;92;1
149;132;4
149;77;1
149;39;1
149;107;4
149;83;1
149;96;1
149;79;1
149;149;4
149;46;4
149;65;4
149;36;4
149;68;4
149;29;4
149;150;4
149;54;4
149;78;1
149;69;1
149;45;1
149;38;1
149;12;7
149;27;7
149;113;1
149;119;4
149;106;1
149;94;1
149;84;1
149;57;2
149;120;4
149;101;4
149;89;1
149;81;4
149;108;4
149;147;1
149;56;2
149;121;4
149;82;4
149;130;1
149;133;4
149;111;1
149;104;1
149;102;4
149;124;1
149;134;1
149;99;4
149;87;1
149;131;4
149;85;1
149;88;1
149;125;1
149;80;4
149;98;4
149;33;1
149;26;7
149;21;2
149;61;1
149;25;1
149;118;1
149;90;1
149;5;7
149;23;2
150;123;4
150;74;2
150;65;1
150;66;1
150;51;1
150;107;1
150;127;4
150;36;4
150;54;4
150;149;4
150;46;2
150;68;1
150;29;4
150;129;4
150;69;1
150;73;2
150;122;4
